game_index,white_agent,black_agent,winner,white_won,black_won,draw,moves,termination_reason,white_avg_nodes,black_avg_nodes,white_avg_time,black_avg_time,total_avg_nodes,total_avg_time
581,Agent_capture_threats__enemy_king_danger,Agent_capture_threats,draw,0,0,1,60,move_cap,561.73,519.37,0.068431,0.040854,540.55,0.054643
582,Agent_capture_threats__enemy_king_danger,Agent_center_control,w,1,0,0,49,checkmate,813.72,790.33,0.119282,0.031036,802.03,0.075159
583,Agent_capture_threats__enemy_king_danger,Agent_enemy_king_danger,b,0,1,0,26,king_exploded,839.62,863.15,0.119908,0.045954,851.38,0.082931
584,Agent_capture_threats__enemy_king_danger,Agent_king_safety,draw,0,0,1,60,move_cap,527.47,572.0,0.066554,0.012256,549.73,0.039405
585,Agent_capture_threats__enemy_king_danger,Agent_material,w,1,0,0,43,king_exploded,905.18,853.05,0.142765,0.017698,879.11,0.080232
586,Agent_capture_threats__enemy_king_danger,Agent_mobility,b,0,1,0,6,checkmate,685.0,794.67,0.099612,0.066433,739.83,0.083022
587,Agent_capture_threats__enemy_king_danger,Agent_pawn_structure,w,1,0,0,15,king_exploded,633.25,610.29,0.085283,0.02617,621.77,0.055727
588,Agent_capture_threats__enemy_king_danger,Agent_piece_position,w,1,0,0,27,king_exploded,779.93,796.62,0.104092,0.016616,788.27,0.060354
589,Agent_capture_threats__enemy_king_danger,Agent_rook_activity,w,1,0,0,17,checkmate,731.22,767.75,0.095531,0.019134,749.49,0.057332
590,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__capture_threats,b,0,1,0,24,king_exploded,717.75,662.92,0.127646,0.074655,690.33,0.10115
591,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__center_control,draw,0,0,1,60,move_cap,584.73,574.07,0.085739,0.029258,579.4,0.057499
592,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,807.3,745.23,0.110387,0.042784,776.27,0.076585
593,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__king_safety,draw,0,0,1,60,move_cap,539.47,582.5,0.066112,0.018546,560.98,0.042329
594,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__material,w,1,0,0,43,king_exploded,905.18,853.05,0.133641,0.02597,879.11,0.079806
595,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__mobility,b,0,1,0,6,checkmate,685.0,794.67,0.090992,0.073805,739.83,0.082399
596,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__pawn_structure,w,1,0,0,25,king_exploded,910.69,907.08,0.130817,0.049221,908.89,0.090019
597,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__piece_position,w,1,0,0,59,king_exploded,897.73,796.24,0.11811,0.024816,846.99,0.071463
598,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair__rook_activity,w,1,0,0,29,king_exploded,760.4,719.36,0.109325,0.026584,739.88,0.067954
599,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,707.77,665.9,0.093409,0.081351,686.83,0.08738
600,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,710.77,677.9,0.091907,0.066733,694.33,0.07932
601,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__material,draw,0,0,1,60,move_cap,735.13,899.9,0.088859,0.076808,817.52,0.082833
602,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__mobility,w,1,0,0,39,king_exploded,806.8,822.42,0.102922,0.126018,814.61,0.11447
603,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__pawn_structure,w,1,0,0,41,king_exploded,820.81,537.55,0.120754,0.06475,679.18,0.092752
604,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,327.07,793.93,0.043359,0.076352,560.5,0.059856
605,Agent_capture_threats__enemy_king_danger,Agent_capture_threats__rook_activity,w,1,0,0,49,king_exploded,702.4,684.46,0.091434,0.076569,693.43,0.084001
606,Agent_capture_threats__enemy_king_danger,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,626.77,606.23,0.079252,0.043713,616.5,0.061482
607,Agent_capture_threats__enemy_king_danger,Agent_center_control__king_safety,w,1,0,0,35,king_exploded,1061.33,974.53,0.164469,0.055266,1017.93,0.109867
608,Agent_capture_threats__enemy_king_danger,Agent_center_control__material,w,1,0,0,13,king_exploded,681.43,796.5,0.096133,0.039772,738.96,0.067953
609,Agent_capture_threats__king_safety,Agent_bishop_pair,draw,0,0,1,60,move_cap,482.27,476.5,0.040702,0.010396,479.38,0.025549
610,Agent_capture_threats__king_safety,Agent_capture_threats,w,1,0,0,37,checkmate,663.63,642.33,0.062339,0.051422,652.98,0.056881
611,Agent_capture_threats__king_safety,Agent_center_control,w,1,0,0,29,king_exploded,823.33,711.71,0.079461,0.028868,767.52,0.054164
612,Agent_capture_threats__king_safety,Agent_enemy_king_danger,b,0,1,0,38,king_exploded,700.89,725.63,0.066499,0.032751,713.26,0.049625
613,Agent_capture_threats__king_safety,Agent_king_safety,b,0,1,0,52,king_exploded,681.96,678.81,0.063482,0.014288,680.38,0.038885
614,Agent_capture_threats__king_safety,Agent_material,draw,0,0,1,60,move_cap,508.03,517.73,0.050201,0.011535,512.88,0.030868
615,Agent_capture_threats__king_safety,Agent_mobility,b,0,1,0,18,king_exploded,1081.89,1037.0,0.105596,0.086402,1059.44,0.095999
616,Agent_capture_threats__king_safety,Agent_pawn_structure,b,0,1,0,54,checkmate,519.56,469.15,0.043283,0.019132,494.35,0.031208
617,Agent_capture_threats__king_safety,Agent_piece_position,b,0,1,0,12,king_exploded,651.67,572.67,0.060113,0.011092,612.17,0.035603
618,Agent_capture_threats__king_safety,Agent_rook_activity,draw,0,0,1,60,move_cap,808.77,799.77,0.074095,0.019972,804.27,0.047033
619,Agent_capture_threats__king_safety,Agent_bishop_pair__capture_threats,w,1,0,0,25,checkmate,733.54,777.67,0.06349,0.071345,755.6,0.067417
620,Agent_capture_threats__king_safety,Agent_bishop_pair__center_control,b,0,1,0,20,king_exploded,750.0,838.7,0.073085,0.042238,794.35,0.057662
621,Agent_capture_threats__king_safety,Agent_bishop_pair__enemy_king_danger,b,0,1,0,22,king_exploded,659.0,691.91,0.061818,0.043771,675.45,0.052795
622,Agent_capture_threats__king_safety,Agent_bishop_pair__king_safety,draw,0,0,1,60,move_cap,537.43,497.9,0.044577,0.0151,517.67,0.029838
623,Agent_capture_threats__king_safety,Agent_bishop_pair__material,draw,0,0,1,60,move_cap,474.57,475.0,0.03985,0.013768,474.78,0.026809
624,Agent_capture_threats__king_safety,Agent_bishop_pair__mobility,b,0,1,0,18,king_exploded,1081.89,1037.0,0.112695,0.098134,1059.44,0.105414
625,Agent_capture_threats__king_safety,Agent_bishop_pair__pawn_structure,draw,0,0,1,60,move_cap,363.47,356.27,0.028505,0.017524,359.87,0.023014
626,Agent_capture_threats__king_safety,Agent_bishop_pair__piece_position,b,0,1,0,12,king_exploded,651.67,572.67,0.05923,0.017328,612.17,0.038279
627,Agent_capture_threats__king_safety,Agent_bishop_pair__rook_activity,b,0,1,0,32,king_exploded,572.81,586.25,0.05217,0.020946,579.53,0.036558
628,Agent_capture_threats__king_safety,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,414.7,407.6,0.033658,0.043707,411.15,0.038683
629,Agent_capture_threats__king_safety,Agent_capture_threats__enemy_king_danger,b,0,1,0,18,king_exploded,575.0,627.11,0.050644,0.073159,601.06,0.061901
630,Agent_capture_threats__king_safety,Agent_capture_threats__material,draw,0,0,1,60,move_cap,522.33,448.8,0.042012,0.034904,485.57,0.038458
631,Agent_capture_threats__king_safety,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,694.67,737.0,0.056849,0.100601,715.83,0.078725
632,Agent_capture_threats__king_safety,Agent_capture_threats__pawn_structure,b,0,1,0,34,checkmate,505.71,504.12,0.043755,0.054513,504.91,0.049134
633,Agent_capture_threats__king_safety,Agent_capture_threats__piece_position,b,0,1,0,10,king_exploded,646.4,607.2,0.061773,0.062555,626.8,0.062164
634,Agent_capture_threats__king_safety,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,534.93,750.0,0.048235,0.070735,642.47,0.059485
635,Agent_capture_threats__king_safety,Agent_center_control__enemy_king_danger,b,0,1,0,60,king_exploded,783.9,853.6,0.068232,0.069895,818.75,0.069064
636,Agent_capture_threats__king_safety,Agent_center_control__king_safety,b,0,1,0,26,checkmate,648.85,701.62,0.060885,0.034477,675.23,0.047681
637,Agent_capture_threats__king_safety,Agent_center_control__material,b,0,1,0,32,king_exploded,784.06,791.56,0.073908,0.040466,787.81,0.057187
638,Agent_capture_threats__material,Agent_bishop_pair,w,1,0,0,29,checkmate,602.93,610.43,0.053917,0.012338,606.68,0.033127
639,Agent_capture_threats__material,Agent_capture_threats,draw,0,0,1,60,move_cap,501.4,474.77,0.044445,0.037753,488.08,0.041099
640,Agent_capture_threats__material,Agent_center_control,w,1,0,0,21,checkmate,715.36,764.9,0.072499,0.03717,740.13,0.054835
641,Agent_capture_threats__material,Agent_enemy_king_danger,w,1,0,0,27,checkmate,641.57,544.23,0.066302,0.029425,592.9,0.047863
642,Agent_capture_threats__material,Agent_king_safety,draw,0,0,1,60,move_cap,529.17,508.9,0.04495,0.010025,519.03,0.027488
643,Agent_capture_threats__material,Agent_material,draw,0,0,1,60,move_cap,612.1,650.43,0.053775,0.011637,631.27,0.032706
644,Agent_capture_threats__material,Agent_mobility,draw,0,0,1,60,move_cap,968.53,1037.47,0.096905,0.084849,1003.0,0.090877
645,Agent_capture_threats__material,Agent_pawn_structure,w,1,0,0,13,checkmate,618.29,659.17,0.056919,0.026238,638.73,0.041579
646,Agent_capture_threats__material,Agent_piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.035174,0.007437,374.8,0.021306
647,Agent_capture_threats__material,Agent_rook_activity,draw,0,0,1,60,move_cap,583.97,590.2,0.052456,0.014753,587.08,0.033605
648,Agent_capture_threats__material,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,501.4,474.77,0.042559,0.038658,488.08,0.040609
649,Agent_capture_threats__material,Agent_bishop_pair__center_control,b,0,1,0,26,checkmate,801.92,860.77,0.07471,0.044795,831.35,0.059753
650,Agent_capture_threats__material,Agent_bishop_pair__enemy_king_danger,b,0,1,0,16,king_exploded,652.25,654.88,0.061154,0.037239,653.56,0.049197
651,Agent_capture_threats__material,Agent_bishop_pair__king_safety,draw,0,0,1,60,move_cap,529.17,508.9,0.045088,0.015562,519.03,0.030325
652,Agent_capture_threats__material,Agent_bishop_pair__material,draw,0,0,1,60,move_cap,612.1,650.43,0.057554,0.018976,631.27,0.038265
653,Agent_capture_threats__material,Agent_bishop_pair__mobility,b,0,1,0,54,checkmate,964.0,1033.37,0.101027,0.095836,998.69,0.098431
654,Agent_capture_threats__material,Agent_bishop_pair__pawn_structure,draw,0,0,1,60,move_cap,765.93,713.5,0.069239,0.037165,739.72,0.053202
655,Agent_capture_threats__material,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.030607,0.011821,374.8,0.021214
656,Agent_capture_threats__material,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,726.0,748.7,0.065372,0.025829,737.35,0.0456
657,Agent_capture_threats__material,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,517.1,523.23,0.045268,0.055133,520.17,0.050201
658,Agent_capture_threats__material,Agent_capture_threats__enemy_king_danger,draw,0,0,1,60,move_cap,544.67,549.77,0.046669,0.070878,547.22,0.058774
659,Agent_capture_threats__material,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,465.17,458.77,0.036716,0.038224,461.97,0.03747
660,Agent_capture_threats__material,Agent_capture_threats__mobility,b,0,1,0,12,checkmate,760.17,822.83,0.070535,0.125158,791.5,0.097847
661,Agent_capture_threats__material,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,971.63,996.07,0.090698,0.119044,983.85,0.104871
662,Agent_capture_threats__material,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.031123,0.031016,374.8,0.03107
663,Agent_capture_threats__material,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,505.53,486.9,0.038787,0.03958,496.22,0.039184
664,Agent_capture_threats__material,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,679.2,867.03,0.06866,0.074781,773.12,0.071721
665,Agent_capture_threats__material,Agent_center_control__king_safety,w,1,0,0,29,checkmate,915.67,921.29,0.087074,0.053865,918.48,0.070469
666,Agent_capture_threats__material,Agent_center_control__material,w,1,0,0,21,checkmate,870.27,809.1,0.092578,0.044618,839.69,0.068598
667,Agent_capture_threats__mobility,Agent_bishop_pair,draw,0,0,1,60,move_cap,390.07,340.43,0.051169,0.007609,365.25,0.029389
668,Agent_capture_threats__mobility,Agent_capture_threats,draw,0,0,1,60,move_cap,1098.1,742.33,0.180507,0.068393,920.22,0.12445
669,Agent_capture_threats__mobility,Agent_center_control,w,1,0,0,15,king_exploded,890.5,830.0,0.146423,0.026829,860.25,0.086626
670,Agent_capture_threats__mobility,Agent_enemy_king_danger,b,0,1,0,50,king_exploded,1353.12,1211.52,0.23608,0.062486,1282.32,0.149283
671,Agent_capture_threats__mobility,Agent_king_safety,w,1,0,0,13,checkmate,827.86,832.17,0.128164,0.016488,830.01,0.072326
672,Agent_capture_threats__mobility,Agent_material,w,1,0,0,25,king_exploded,784.23,818.5,0.120277,0.014298,801.37,0.067288
673,Agent_capture_threats__mobility,Agent_mobility,w,1,0,0,23,king_exploded,798.5,849.27,0.133953,0.071831,823.89,0.102892
674,Agent_capture_threats__mobility,Agent_pawn_structure,w,1,0,0,39,king_exploded,982.25,973.89,0.150291,0.040349,978.07,0.09532
675,Agent_capture_threats__mobility,Agent_piece_position,draw,0,0,1,60,move_cap,894.53,868.2,0.135721,0.018229,881.37,0.076975
676,Agent_capture_threats__mobility,Agent_rook_activity,w,1,0,0,23,king_exploded,798.5,849.27,0.126112,0.02014,823.89,0.073126
677,Agent_capture_threats__mobility,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,1098.1,742.33,0.16397,0.073245,920.22,0.118607
678,Agent_capture_threats__mobility,Agent_bishop_pair__center_control,w,1,0,0,7,checkmate,910.25,601.67,0.152835,0.032699,755.96,0.092767
679,Agent_capture_threats__mobility,Agent_bishop_pair__enemy_king_danger,w,1,0,0,25,king_exploded,1054.23,893.08,0.184704,0.058337,973.66,0.12152
680,Agent_capture_threats__mobility,Agent_bishop_pair__king_safety,w,1,0,0,13,checkmate,827.86,832.17,0.12813,0.024388,830.01,0.076259
681,Agent_capture_threats__mobility,Agent_bishop_pair__material,w,1,0,0,25,king_exploded,784.23,818.5,0.141324,0.026777,801.37,0.084051
682,Agent_capture_threats__mobility,Agent_bishop_pair__mobility,w,1,0,0,15,king_exploded,791.0,446.86,0.156336,0.044386,618.93,0.100361
683,Agent_capture_threats__mobility,Agent_bishop_pair__pawn_structure,draw,0,0,1,60,move_cap,578.7,543.83,0.075978,0.026903,561.27,0.051441
684,Agent_capture_threats__mobility,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,894.53,868.2,0.162337,0.03188,881.37,0.097109
685,Agent_capture_threats__mobility,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,390.07,340.43,0.053214,0.012274,365.25,0.032744
686,Agent_capture_threats__mobility,Agent_capture_threats__center_control,w,1,0,0,31,king_exploded,899.44,793.27,0.156145,0.111608,846.35,0.133876
687,Agent_capture_threats__mobility,Agent_capture_threats__enemy_king_danger,w,1,0,0,27,king_exploded,1067.5,911.23,0.217626,0.129694,989.37,0.17366
688,Agent_capture_threats__mobility,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,811.33,732.17,0.141467,0.069184,771.75,0.105325
689,Agent_capture_threats__mobility,Agent_capture_threats__material,draw,0,0,1,60,move_cap,956.3,878.67,0.143977,0.08024,917.48,0.112109
690,Agent_capture_threats__mobility,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,876.77,852.3,0.141469,0.105734,864.53,0.123601
691,Agent_capture_threats__mobility,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,894.53,868.2,0.139891,0.081792,881.37,0.110841
692,Agent_capture_threats__mobility,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,1099.77,734.27,0.1664,0.07646,917.02,0.12143
693,Agent_capture_threats__mobility,Agent_center_control__enemy_king_danger,w,1,0,0,7,checkmate,910.25,601.67,0.154242,0.047772,755.96,0.101007
694,Agent_capture_threats__mobility,Agent_center_control__king_safety,w,1,0,0,23,king_exploded,744.0,457.73,0.110272,0.022599,600.86,0.066436
695,Agent_capture_threats__mobility,Agent_center_control__material,draw,0,0,1,60,move_cap,571.0,535.9,0.088343,0.025992,553.45,0.057167
696,Agent_capture_threats__pawn_structure,Agent_bishop_pair,draw,0,0,1,60,move_cap,716.07,664.83,0.075294,0.014192,690.45,0.044743
697,Agent_capture_threats__pawn_structure,Agent_capture_threats,draw,0,0,1,60,move_cap,544.2,547.13,0.067509,0.049517,545.67,0.058513
698,Agent_capture_threats__pawn_structure,Agent_center_control,w,1,0,0,37,checkmate,800.0,719.17,0.101105,0.031205,759.58,0.066155
699,Agent_capture_threats__pawn_structure,Agent_enemy_king_danger,b,0,1,0,50,king_exploded,796.68,821.4,0.092083,0.043805,809.04,0.067944
700,Agent_capture_threats__pawn_structure,Agent_king_safety,b,0,1,0,36,king_exploded,608.72,645.94,0.074237,0.014216,627.33,0.044226
701,Agent_capture_threats__pawn_structure,Agent_material,b,0,1,0,54,king_exploded,592.78,608.52,0.063984,0.010972,600.65,0.037478
702,Agent_capture_threats__pawn_structure,Agent_mobility,b,0,1,0,34,king_exploded,921.18,1033.71,0.126362,0.089302,977.44,0.107832
703,Agent_capture_threats__pawn_structure,Agent_pawn_structure,w,1,0,0,13,checkmate,679.43,726.83,0.08339,0.029091,703.13,0.05624
704,Agent_capture_threats__pawn_structure,Agent_piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.042748,0.007523,374.8,0.025136
705,Agent_capture_threats__pawn_structure,Agent_rook_activity,draw,0,0,1,60,move_cap,674.93,683.03,0.082716,0.018111,678.98,0.050413
706,Agent_capture_threats__pawn_structure,Agent_bishop_pair__capture_threats,w,1,0,0,49,king_exploded,781.76,776.12,0.095009,0.074591,778.94,0.0848
707,Agent_capture_threats__pawn_structure,Agent_bishop_pair__center_control,b,0,1,0,20,king_exploded,750.0,838.7,0.094214,0.04163,794.35,0.067922
708,Agent_capture_threats__pawn_structure,Agent_bishop_pair__enemy_king_danger,b,0,1,0,16,king_exploded,837.0,824.0,0.098378,0.045659,830.5,0.072019
709,Agent_capture_threats__pawn_structure,Agent_bishop_pair__king_safety,b,0,1,0,36,king_exploded,608.72,645.94,0.070364,0.019868,627.33,0.045116
710,Agent_capture_threats__pawn_structure,Agent_bishop_pair__material,b,0,1,0,54,king_exploded,592.78,608.52,0.076612,0.019586,600.65,0.048099
711,Agent_capture_threats__pawn_structure,Agent_bishop_pair__mobility,b,0,1,0,34,king_exploded,921.18,1033.71,0.116149,0.09979,977.44,0.10797
712,Agent_capture_threats__pawn_structure,Agent_bishop_pair__pawn_structure,w,1,0,0,41,king_exploded,582.81,505.85,0.061642,0.025052,544.33,0.043347
713,Agent_capture_threats__pawn_structure,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.04038,0.011499,374.8,0.02594
714,Agent_capture_threats__pawn_structure,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,579.47,553.83,0.064093,0.019643,566.65,0.041868
715,Agent_capture_threats__pawn_structure,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,636.6,578.67,0.07183,0.068862,607.63,0.070346
716,Agent_capture_threats__pawn_structure,Agent_capture_threats__enemy_king_danger,b,0,1,0,22,checkmate,806.64,825.45,0.093601,0.099213,816.05,0.096407
717,Agent_capture_threats__pawn_structure,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,593.73,604.97,0.06334,0.052743,599.35,0.058042
718,Agent_capture_threats__pawn_structure,Agent_capture_threats__material,draw,0,0,1,60,move_cap,445.5,429.33,0.042444,0.030534,437.42,0.036489
719,Agent_capture_threats__pawn_structure,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,465.93,518.57,0.052465,0.070372,492.25,0.061419
720,Agent_capture_threats__pawn_structure,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.039356,0.030594,374.8,0.034975
721,Agent_capture_threats__pawn_structure,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,537.17,566.87,0.062424,0.053835,552.02,0.058129
722,Agent_capture_threats__pawn_structure,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,649.7,731.33,0.157974,0.15358,690.52,0.155777
723,Agent_capture_threats__pawn_structure,Agent_center_control__king_safety,b,0,1,0,32,king_exploded,926.62,980.88,0.220778,0.095448,953.75,0.158113
724,Agent_capture_threats__pawn_structure,Agent_center_control__material,draw,0,0,1,60,move_cap,671.57,681.63,0.104752,0.039204,676.6,0.071978
725,Agent_capture_threats__piece_position,Agent_bishop_pair,draw,0,0,1,60,move_cap,749.23,523.23,0.072623,0.013327,636.23,0.042975
726,Agent_capture_threats__piece_position,Agent_capture_threats,draw,0,0,1,60,move_cap,537.83,539.07,0.051114,0.046282,538.45,0.048698
727,Agent_capture_threats__piece_position,Agent_center_control,b,0,1,0,28,king_exploded,945.43,691.14,0.106634,0.023495,818.29,0.065064
728,Agent_capture_threats__piece_position,Agent_enemy_king_danger,draw,0,0,1,60,move_cap,805.43,557.1,0.094442,0.02809,681.27,0.061266
729,Agent_capture_threats__piece_position,Agent_king_safety,w,1,0,0,17,checkmate,639.56,683.75,0.079862,0.018585,661.65,0.049223
730,Agent_capture_threats__piece_position,Agent_material,draw,0,0,1,60,move_cap,434.33,424.67,0.072183,0.014595,429.5,0.043389
731,Agent_capture_threats__piece_position,Agent_mobility,draw,0,0,1,60,move_cap,732.9,752.47,0.123644,0.117494,742.68,0.120569
732,Agent_capture_threats__piece_position,Agent_pawn_structure,w,1,0,0,17,king_exploded,691.22,570.25,0.277177,0.115223,630.74,0.1962
733,Agent_capture_threats__piece_position,Agent_piece_position,draw,0,0,1,60,move_cap,673.37,676.67,0.14062,0.0328,675.02,0.08671
734,Agent_capture_threats__piece_position,Agent_rook_activity,w,1,0,0,21,checkmate,807.45,852.6,0.13335,0.028589,830.03,0.08097
735,Agent_capture_threats__piece_position,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,537.83,539.07,0.055486,0.057827,538.45,0.056657
736,Agent_capture_threats__piece_position,Agent_bishop_pair__center_control,b,0,1,0,28,king_exploded,945.43,691.14,0.122465,0.053013,818.29,0.087739
737,Agent_capture_threats__piece_position,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,902.47,877.03,0.159965,0.098445,889.75,0.129205
738,Agent_capture_threats__piece_position,Agent_bishop_pair__king_safety,w,1,0,0,17,checkmate,639.56,683.75,0.065831,0.021995,661.65,0.043913
739,Agent_capture_threats__piece_position,Agent_bishop_pair__material,draw,0,0,1,60,move_cap,434.33,424.67,0.044359,0.013457,429.5,0.028908
740,Agent_capture_threats__piece_position,Agent_bishop_pair__mobility,draw,0,0,1,60,move_cap,738.2,758.73,0.103561,0.123864,748.47,0.113713
741,Agent_capture_threats__piece_position,Agent_bishop_pair__pawn_structure,w,1,0,0,17,king_exploded,691.22,570.25,0.098266,0.036478,630.74,0.067372
742,Agent_capture_threats__piece_position,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,673.37,676.67,0.084895,0.02569,675.02,0.055292
743,Agent_capture_threats__piece_position,Agent_bishop_pair__rook_activity,w,1,0,0,21,checkmate,807.45,852.6,0.107461,0.037332,830.03,0.072397
744,Agent_capture_threats__piece_position,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,886.47,410.53,0.113997,0.059533,648.5,0.086765
745,Agent_capture_threats__piece_position,Agent_capture_threats__enemy_king_danger,b,0,1,0,28,king_exploded,634.0,692.71,0.092315,0.102269,663.36,0.097292
746,Agent_capture_threats__piece_position,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,566.17,557.93,0.061143,0.074725,562.05,0.067934
747,Agent_capture_threats__piece_position,Agent_capture_threats__material,b,0,1,0,44,king_exploded,734.86,781.27,0.085713,0.090883,758.07,0.088298
748,Agent_capture_threats__piece_position,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,565.23,674.53,0.070675,0.131337,619.88,0.101006
749,Agent_capture_threats__piece_position,Agent_capture_threats__pawn_structure,w,1,0,0,21,king_exploded,779.91,675.4,0.093062,0.092791,727.65,0.092926
750,Agent_capture_threats__piece_position,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,665.37,674.03,0.070229,0.075884,669.7,0.073056
751,Agent_capture_threats__piece_position,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,693.37,632.7,0.098702,0.077419,663.03,0.08806
752,Agent_capture_threats__piece_position,Agent_center_control__king_safety,b,0,1,0,42,king_exploded,782.67,928.14,0.098338,0.059875,855.4,0.079106
753,Agent_capture_threats__piece_position,Agent_center_control__material,b,0,1,0,12,checkmate,899.67,919.0,0.187405,0.064055,909.33,0.12573
754,Agent_capture_threats__rook_activity,Agent_bishop_pair,draw,0,0,1,60,move_cap,528.6,564.9,0.069671,0.016553,546.75,0.043112
755,Agent_capture_threats__rook_activity,Agent_capture_threats,draw,0,0,1,60,move_cap,660.53,653.5,0.077738,0.064974,657.02,0.071356
756,Agent_capture_threats__rook_activity,Agent_center_control,w,1,0,0,37,checkmate,800.0,719.17,0.09946,0.034194,759.58,0.066827
757,Agent_capture_threats__rook_activity,Agent_enemy_king_danger,w,1,0,0,27,king_exploded,708.36,683.38,0.0914,0.040209,695.87,0.065804
758,Agent_capture_threats__rook_activity,Agent_king_safety,w,1,0,0,41,checkmate,555.52,563.2,0.06666,0.018551,559.36,0.042605
759,Agent_capture_threats__rook_activity,Agent_material,draw,0,0,1,60,move_cap,577.43,558.33,0.054693,0.010613,567.88,0.032653
760,Agent_capture_threats__rook_activity,Agent_mobility,draw,0,0,1,60,move_cap,730.7,781.87,0.089658,0.077891,756.28,0.083774
761,Agent_capture_threats__rook_activity,Agent_pawn_structure,w,1,0,0,13,checkmate,618.29,659.17,0.088914,0.049532,638.73,0.069223
762,Agent_capture_threats__rook_activity,Agent_piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.03488,0.007372,374.8,0.021126
763,Agent_capture_threats__rook_activity,Agent_rook_activity,b,0,1,0,54,king_exploded,732.07,725.3,0.073527,0.018849,728.69,0.046188
764,Agent_capture_threats__rook_activity,Agent_bishop_pair__capture_threats,b,0,1,0,44,checkmate,531.64,619.95,0.048141,0.053813,575.8,0.050977
765,Agent_capture_threats__rook_activity,Agent_bishop_pair__center_control,b,0,1,0,20,king_exploded,750.0,838.7,0.07964,0.048642,794.35,0.064141
766,Agent_capture_threats__rook_activity,Agent_bishop_pair__enemy_king_danger,b,0,1,0,22,king_exploded,691.09,719.09,0.079736,0.051091,705.09,0.065413
767,Agent_capture_threats__rook_activity,Agent_bishop_pair__king_safety,w,1,0,0,41,checkmate,555.52,563.2,0.05454,0.01778,559.36,0.03616
768,Agent_capture_threats__rook_activity,Agent_bishop_pair__material,draw,0,0,1,60,move_cap,577.43,558.33,0.054037,0.015906,567.88,0.034972
769,Agent_capture_threats__rook_activity,Agent_bishop_pair__mobility,draw,0,0,1,60,move_cap,730.7,781.87,0.075266,0.070897,756.28,0.073081
